Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2
19790108	1.366	-9999.000	4.6	0.5	0.00	0.24	9.2	1.00	104.2	4.1	2.1	12.9	0.000	0.384	0.982
19790109	2.859	-9999.000	12.0	0.3	0.00	0.24	10.9	1.00	104.7	10.0	7.9	13.2	0.000	1.860	1.000
19790110	3.461	-9999.000	6.8	-2.8	0.00	0.15	18.2	1.00	104.7	0.0	4.8	13.4	0.000	2.445	1.016
19790111	2.463	-9999.000	7.2	-4.4	0.00	0.10	25.9	1.00	104.7	0.0	2.6	13.6	0.000	1.431	1.032
19790112	1.742	-9999.000	4.3	-5.5	0.00	0.07	30.6	1.00	104.7	0.0	1.0	13.7	0.000	0.695	1.047
19790113	1.247	-9999.000	1.6	-6.1	0.00	0.06	32.3	1.00	104.7	0.0	0.0	13.7	0.000	0.195	1.052
19790114	1.013	-9999.000	0.0	-7.2	0.00	0.03	32.3	1.00	104.7	0.0	0.0	12.7	0.000	0.000	1.013
19790115	0.941	-9999.000	0.1	-8.3	0.00	0.00	32.4	1.00	104.7	0.0	0.0	11.8	0.000	0.000	0.941
19790116	0.874	-9999.000	0.0	-12.0	0.00	0.00	32.5	1.00	104.7	0.0	0.0	11.0	0.000	0.000	0.874
19790117	0.812	-9999.000	0.0	-7.8	0.00	0.01	32.5	1.00	104.7	0.0	0.0	10.2	0.000	0.000	0.812
19790118	0.754	-9999.000	0.9	-6.8	0.00	0.04	33.5	1.00	104.7	0.0	0.0	9.5	0.000	0.000	0.754
19790119	0.727	-9999.000	4.8	-0.2	0.00	0.25	37.7	1.00	104.7	0.8	0.0	9.5	0.000	0.000	0.727
19790120	1.265	-9999.000	3.9	1.6	0.00	0.31	36.3	1.00	104.9	5.2	2.8	10.0	0.000	0.519	0.747
19790121	1.664	-9999.000	0.1	0.2	0.00	0.27	35.5	1.00	105.0	0.8	1.8	10.4	0.000	0.882	0.781
19790122	2.197	-9999.000	0.0	2.7	0.00	0.36	28.0	1.00	105.2	7.3	5.7	10.8	0.000	1.383	0.814
19790123	4.259	-9999.000	3.6	3.7	0.00	0.41	18.4	0.71	105.4	12.9	12.5	11.2	0.000	3.415	0.844
19790124	4.852	-9999.000	3.5	-2.1	0.06	0.21	22.2	1.00	105.4	0.0	8.2	11.6	0.000	3.980	0.872
19790125	3.441	-9999.000	0.0	-6.5	0.00	0.06	22.2	1.00	105.4	0.0	5.0	11.9	0.000	2.543	0.898
19790126	2.423	-9999.000	32.9	-2.6	0.00	0.20	57.7	1.00	105.4	0.0	2.8	12.2	0.000	1.501	0.922
19790127	4.431	-9999.000	27.9	0.4	0.00	0.32	66.3	1.00	105.6	19.5	14.8	12.5	0.164	3.323	0.944
19790128	6.467	-9999.000	13.0	0.1	0.00	0.31	76.1	1.00	105.7	3.9	12.7	12.7	0.177	5.324	0.965
19790129	5.013	-9999.000	5.1	-1.8	0.00	0.24	81.6	1.00	105.7	0.0	8.3	13.0	0.000	4.029	0.984
19790130	3.579	-9999.000	7.0	-1.4	0.00	0.26	89.1	1.00	105.7	0.0	5.1	13.2	0.000	2.577	1.002
19790131	2.544	-9999.000	2.1	-4.2	0.00	0.15	91.4	1.00	105.7	0.0	2.8	13.4	0.000	1.525	1.019
19790201	1.798	-9999.000	2.9	-4.0	0.00	0.17	94.5	1.00	105.7	0.0	1.1	13.6	0.000	0.763	1.034
19790202	2.366	-9999.000	9.8	1.6	0.00	0.41	95.9	1.00	105.7	8.3	6.0	13.8	0.000	1.317	1.049
19790203	3.847	-9999.000	0.5	2.6	0.00	0.46	89.0	1.00	105.8	7.4	8.8	13.9	0.000	2.785	1.062
19790204	5.842	-9999.000	8.8	1.8	0.00	0.43	84.0	1.00	105.9	13.7	14.9	14.1	0.218	4.549	1.075
19790205	13.162	-9999.000	21.0	1.4	0.00	0.42	80.1	1.00	106.0	24.7	20.1	14.2	3.940	8.135	1.086
19790206	14.317	-9999.000	2.2	0.8	0.00	0.40	77.9	1.00	106.0	4.4	15.5	14.4	4.632	8.588	1.097
19790207	10.896	-9999.000	11.0	1.5	0.00	0.44	73.7	1.00	106.0	15.1	17.4	14.5	2.557	7.232	1.107
19790208	14.454	-9999.000	9.2	2.9	0.00	0.51	65.7	1.00	106.0	17.2	18.6	14.6	4.703	8.635	1.116
19790209	17.124	-9999.000	10.0	3.7	0.00	0.56	56.0	0.71	106.0	19.7	19.7	14.7	6.313	9.687	1.125
19790210	17.120	-9999.000	5.0	5.1	0.19	0.64	46.4	0.71	105.8	14.6	18.5	14.8	6.306	9.682	1.133
19790211	13.123	-9999.000	3.9	2.4	0.15	0.51	42.1	0.71	105.7	8.1	16.2	14.9	3.884	8.099	1.140
19790212	9.085	-9999.000	0.0	3.6	0.17	0.58	35.5	0.71	105.5	6.6	15.0	15.0	1.437	6.500	1.147
19790213	8.773	-9999.000	4.4	3.6	0.17	0.59	28.9	0.71	105.4	11.0	16.0	15.1	1.245	6.375	1.153
19790214	8.160	-9999.000	0.0	2.1	0.15	0.52	25.2	0.71	105.3	3.7	13.4	15.2	1.009	5.992	1.159
19790215	5.597	-9999.000	0.0	0.9	0.14	0.47	23.8	0.71	105.1	1.4	9.8	15.2	0.001	4.431	1.165
19790216	4.234	-9999.000	4.8	-2.0	0.09	0.32	29.0	1.00	105.0	0.0	6.2	15.3	0.000	3.065	1.170
19790217	3.053	-9999.000	0.1	-3.1	0.00	0.27	29.0	1.00	105.0	0.0	3.6	15.4	0.000	1.878	1.174
19790218	2.198	-9999.000	1.4	-2.8	0.00	0.29	30.6	1.00	105.0	0.0	1.7	15.4	0.000	1.019	1.179
19790219	1.580	-9999.000	0.3	-2.7	0.00	0.31	30.9	1.00	105.0	0.0	0.3	15.5	0.000	0.397	1.183
19790220	1.222	-9999.000	0.0	-2.6	0.00	0.32	31.0	1.00	105.0	0.0	0.0	14.7	0.000	0.066	1.156
19790221	1.086	-9999.000	0.0	-0.7	0.00	0.46	31.0	1.00	105.0	0.0	0.0	13.6	0.000	0.000	1.086
19790222	1.376	-9999.000	5.4	0.1	0.00	0.54	32.6	1.00	105.2	3.7	1.8	13.8	0.000	0.325	1.051
19790223	1.487	-9999.000	9.0	-4.1	0.00	0.22	42.3	1.00	105.2	0.0	0.4	14.0	0.000	0.423	1.064
19790224	1.125	-9999.000	0.6	-4.3	0.00	0.21	42.9	1.00	105.2	0.0	0.0	13.3	0.000	0.078	1.047
19790225	0.987	-9999.000	0.0	-4.7	0.00	0.17	43.0	1.00	105.2	0.0	0.0	12.4	0.000	0.000	0.987
19790226	0.917	-9999.000	0.0	-7.4	0.00	0.00	43.0	1.00	105.2	0.0	0.0	11.5	0.000	0.000	0.917
19790227	0.852	-9999.000	0.0	-5.6	0.00	0.08	43.0	1.00	105.2	0.0	0.0	10.7	0.000	0.000	0.852
19790228	0.791	-9999.000	5.0	-3.9	0.00	0.24	48.3	1.00	105.2	0.0	0.0	9.9	0.000	0.000	0.791
19790301	0.735	-9999.000	3.8	-1.3	0.00	0.49	52.4	1.00	105.2	0.0	0.0	9.2	0.000	0.000	0.735
19790302	0.682	-9999.000	0.0	-1.5	0.00	0.48	52.4	1.00	105.2	0.0	0.0	8.6	0.000	0.000	0.682
19790303	0.734	-9999.000	0.0	1.8	0.00	0.83	50.7	1.00	105.3	1.7	0.3	9.1	0.000	0.057	0.676
19790304	2.163	-9999.000	2.8	3.7	0.00	1.05	41.8	1.00	105.5	11.4	7.6	9.6	0.000	1.447	0.716
19790305	4.361	-9999.000	0.0	4.0	0.00	1.10	32.2	0.71	105.6	9.6	11.5	10.1	0.000	3.608	0.753
19790306	5.472	-9999.000	0.4	4.0	0.33	1.12	24.7	0.71	105.3	7.8	13.1	10.5	0.000	4.685	0.787
19790307	6.467	-9999.000	8.1	1.0	0.23	0.78	23.3	0.71	105.2	9.4	14.9	10.9	0.229	5.418	0.819
19790308	5.966	-9999.000	0.0	-0.4	0.18	0.62	23.3	0.71	105.0	0.0	9.9	11.3	0.248	4.869	0.849
19790309	5.345	-9999.000	8.7	1.8	0.27	0.90	21.6	0.17	105.0	10.2	13.7	11.6	0.000	4.468	0.877
19790310	5.259	-9999.000	20.0	-0.8	0.48	0.58	43.1	1.00	104.5	0.0	9.0	11.9	0.000	4.356	0.902
19790311	11.758	-9999.000	23.9	3.8	0.00	1.18	34.7	1.00	105.4	31.4	20.3	12.2	3.854	6.977	0.926
19790312	21.264	-9999.000	12.0	6.5	0.00	1.56	21.9	0.17	105.7	24.5	21.7	12.5	8.924	11.392	0.948
19790313	16.065	-9999.000	0.0	6.4	1.30	1.57	19.1	0.17	104.4	2.8	15.5	12.8	5.766	9.330	0.969
19790314	7.205	-9999.000	0.0	5.6	1.22	1.48	16.8	0.17	103.2	2.4	12.1	13.0	0.675	5.543	0.988
19790315	9.018	-9999.000	16.0	7.2	1.43	1.73	13.6	0.17	102.8	18.1	17.3	13.2	1.783	6.230	1.005
19790316	9.218	-9999.000	1.9	-2.0	0.34	0.41	15.7	1.00	102.4	0.0	11.6	13.4	1.926	6.271	1.022
19790317	4.712	-9999.000	6.1	-0.6	0.00	0.62	22.2	1.00	102.4	0.0	7.5	13.6	0.002	3.673	1.037
19790318	3.706	-9999.000	0.8	1.1	0.00	0.89	20.1	1.00	102.7	2.5	6.4	13.8	0.000	2.654	1.051
19790319	3.623	-9999.000	0.0	2.2	0.00	1.08	15.1	0.71	103.2	4.6	7.1	14.0	0.000	2.558	1.065
19790320	4.096	-9999.000	6.1	1.3	0.28	0.95	14.3	0.17	103.4	6.4	8.8	14.1	0.000	3.019	1.077
19790321	4.174	-9999.000	2.1	1.8	0.87	1.05	13.8	0.17	102.6	2.5	7.3	14.3	0.000	3.086	1.088
19790322	3.351	-9999.000	7.2	-0.8	0.50	0.60	21.5	1.00	102.2	0.0	4.4	14.4	0.000	2.253	1.099
19790323	3.933	-9999.000	16.0	0.2	0.00	0.78	24.8	1.00	103.5	11.6	10.7	14.5	0.000	2.825	1.108
19790324	5.300	-9999.000	2.2	1.9	0.00	1.10	20.3	0.71	104.0	6.2	11.3	14.6	0.000	4.183	1.118
19790325	8.927	-9999.000	15.0	6.3	0.58	1.96	15.8	0.17	104.2	18.7	17.2	14.7	1.747	6.054	1.126
19790326	12.710	-9999.000	11.0	5.5	1.52	1.84	13.5	0.17	103.1	12.8	17.2	14.8	3.638	7.938	1.134
19790327	9.462	-9999.000	0.1	3.4	1.19	1.44	12.2	0.17	101.9	1.4	12.6	14.9	1.893	6.428	1.141
19790328	6.180	-9999.000	11.0	0.6	0.71	0.86	14.4	0.17	102.3	7.8	13.9	15.0	0.002	5.030	1.148
19790329	5.576	-9999.000	1.2	-1.8	0.29	0.35	15.7	1.00	102.0	0.0	9.2	15.1	0.000	4.421	1.154
19790330	4.023	-9999.000	4.8	-0.7	0.00	0.58	20.9	1.00	102.0	0.0	5.7	15.2	0.000	2.863	1.160
19790331	2.899	-9999.000	1.7	-0.8	0.00	0.55	22.7	1.00	102.0	0.0	3.3	15.2	0.000	1.734	1.166
19790401	2.306	-9999.000	1.5	0.5	0.00	0.83	22.3	1.00	102.2	1.7	2.7	15.3	0.000	1.135	1.171
19790402	3.771	-9999.000	11.0	2.0	0.00	1.18	17.8	0.71	103.6	14.2	11.3	15.4	0.000	2.596	1.175
19790403	5.520	-9999.000	7.2	0.4	0.24	0.80	18.8	0.71	103.8	5.8	11.5	15.4	0.000	4.340	1.180
19790404	4.823	-9999.000	1.7	-1.1	0.12	0.42	20.6	1.00	103.7	0.0	7.4	15.5	0.000	3.639	1.184
19790405	3.483	-9999.000	1.7	-1.4	0.00	0.33	22.4	1.00	103.7	0.0	4.5	15.5	0.000	2.295	1.187
19790406	2.512	-9999.000	4.1	-2.0	0.00	0.15	26.8	1.00	103.7	0.0	2.4	15.6	0.000	1.321	1.191
19790407	1.810	-9999.000	0.9	-1.2	0.00	0.34	27.8	1.00	103.7	0.0	0.8	15.6	0.000	0.616	1.194
19790408	1.716	-9999.000	0.0	1.7	0.00	1.09	24.4	1.00	104.0	3.1	2.0	15.6	0.000	0.519	1.197
19790409	2.648	-9999.000	0.0	6.3	0.00	2.33	16.8	0.17	104.2	7.3	5.8	15.7	0.000	1.448	1.200
19790410	3.505	-9999.000	0.0	9.3	2.63	3.18	12.7	0.17	101.6	4.2	6.3	15.7	0.000	2.302	1.203
19790411	4.810	-9999.000	12.0	4.7	1.58	1.91	10.7	0.17	101.2	12.7	12.9	15.7	0.000	3.605	1.205
19790412	5.586	-9999.000	0.1	5.0	1.66	2.00	8.7	0.17	99.6	2.2	10.0	15.8	0.000	4.379	1.207
19790413	4.790	-9999.000	0.0	7.5	2.27	2.74	5.4	0.17	97.3	3.3	8.7	15.8	0.000	3.581	1.209
19790414	4.440	-9999.000	0.0	8.6	2.55	3.09	1.6	0.17	94.8	3.8	8.2	15.8	0.000	3.229	1.211
19790415	3.963	-9999.000	0.0	9.6	2.76	3.41	0.0	0.00	92.0	1.6	6.2	15.8	0.000	2.750	1.213
19790416	7.288	-9999.000	28.9	8.3	3.01	3.04	0.0	0.00	96.2	21.7	16.6	15.9	1.320	4.754	1.215
19790417	8.898	-9999.000	5.2	0.3	0.54	0.54	1.1	0.17	96.8	3.0	13.3	15.9	1.426	6.255	1.216
19790418	5.554	-9999.000	3.9	0.1	0.35	0.43	4.1	0.71	96.8	0.8	9.3	15.9	0.001	4.335	1.218
19790419	4.125	-9999.000	0.0	-0.3	0.08	0.26	4.2	0.71	96.7	0.0	5.8	15.9	0.000	2.906	1.219
19790420	4.334	-9999.000	9.7	2.8	0.38	1.28	1.1	0.17	98.9	10.2	10.7	15.9	0.000	3.114	1.220
19790421	5.004	-9999.000	3.1	1.9	0.78	0.95	0.5	0.17	98.7	3.1	9.1	15.9	0.000	3.783	1.221
19790422	4.194	-9999.000	0.6	4.7	1.58	1.91	0.0	0.00	97.3	1.0	6.4	16.0	0.000	2.971	1.222
19790423	3.929	-9999.000	7.2	6.0	2.38	2.38	0.0	0.00	96.4	5.7	7.9	16.0	0.000	2.706	1.223
19790424	3.891	-9999.000	2.3	3.8	1.55	1.55	0.0	0.00	95.4	1.7	6.1	16.0	0.000	2.667	1.224
19790425	3.608	-9999.000	5.5	2.4	1.00	1.00	0.0	0.00	95.8	4.1	6.5	16.0	0.000	2.383	1.225
19790426	5.182	-9999.000	19.0	2.1	0.85	0.85	0.0	0.00	98.9	15.0	14.6	16.0	0.004	3.952	1.226
19790427	6.376	-9999.000	17.0	-0.4	0.00	0.00	13.4	0.71	99.8	3.7	12.3	16.0	0.004	5.146	1.227
19790428	5.518	-9999.000	1.7	1.8	0.19	0.64	11.6	0.71	100.2	2.9	10.1	16.0	0.000	4.290	1.227
19790429	5.237	-9999.000	0.0	3.9	0.43	1.46	4.4	0.71	100.8	6.3	11.0	16.0	0.000	4.009	1.228
19790430	8.832	-9999.000	17.0	3.3	0.35	1.18	0.5	0.17	102.6	18.7	17.1	16.0	1.670	5.933	1.229
19790501	13.448	-9999.000	16.0	2.4	0.62	0.75	0.0	0.00	103.2	15.3	17.9	16.0	4.026	8.192	1.229
19790502	16.417	-9999.000	26.9	0.6	0.00	0.00	5.6	0.17	104.6	20.3	19.7	16.0	5.821	9.366	1.230
19790503	12.678	-9999.000	5.6	-1.3	0.00	0.00	11.6	1.00	104.6	0.0	13.4	16.0	3.696	7.751	1.230
19790504	5.490	-9999.000	4.5	-1.5	0.00	0.00	16.5	1.00	104.6	0.0	8.8	16.1	0.004	4.256	1.231
19790505	3.971	-9999.000	0.2	-0.7	0.00	0.00	16.7	1.00	104.6	0.0	5.5	16.1	0.000	2.740	1.231
19790506	3.266	-9999.000	0.0	1.6	0.00	0.11	13.6	1.00	104.7	3.0	5.2	16.1	0.000	2.035	1.231
19790507	3.661	-9999.000	0.0	3.3	0.00	0.85	6.8	0.17	105.0	6.6	7.6	16.1	0.000	2.429	1.232
19790508	3.961	-9999.000	0.0	6.5	1.94	2.34	4.0	0.17	103.1	2.8	6.6	16.1	0.000	2.729	1.232
19790509	3.821	-9999.000	0.5	8.5	2.72	3.29	0.2	0.17	100.4	4.2	7.0	16.1	0.000	2.588	1.232
19790510	3.578	-9999.000	1.6	7.7	2.37	2.87	0.0	0.00	98.3	1.6	5.3	16.1	0.000	2.345	1.233
19790511	4.468	-9999.000	15.0	8.8	3.40	3.40	0.0	0.00	97.4	12.5	12.0	16.1	0.000	3.235	1.233
19790512	5.143	-9999.000	1.2	11.0	4.51	4.51	0.0	0.00	93.1	0.9	8.4	16.1	0.000	3.910	1.233
19790513	3.859	-9999.000	0.0	10.0	3.89	3.98	0.0	0.00	89.2	0.0	5.2	16.1	0.000	2.626	1.233
19790514	2.794	-9999.000	0.0	11.0	4.23	4.49	0.0	0.00	85.0	0.0	2.9	16.1	0.000	1.561	1.234
19790515	2.105	-9999.000	1.2	13.0	5.01	5.56	0.0	0.00	80.6	0.6	1.6	16.1	0.000	0.872	1.234
19790516	1.613	-9999.000	0.0	16.0	6.12	7.20	0.0	0.00	74.5	0.0	0.3	16.1	0.000	0.379	1.234
19790517	1.262	-9999.000	0.1	11.0	3.51	4.46	0.0	0.00	71.0	0.0	0.0	15.3	0.000	0.058	1.203
19790518	1.131	-9999.000	0.1	11.0	3.33	4.45	0.0	0.00	67.7	0.0	0.0	14.2	0.000	0.000	1.131
19790519	1.051	-9999.000	0.0	13.0	3.98	5.56	0.0	0.00	63.8	0.0	0.0	13.2	0.000	0.000	1.051
19790520	0.987	-9999.000	1.3	14.0	4.16	6.12	0.0	0.00	60.7	0.3	0.0	12.5	0.000	0.000	0.987
19790521	0.927	-9999.000	0.0	10.0	2.45	3.83	0.0	0.00	58.2	0.0	0.0	11.6	0.000	0.000	0.927
19790522	0.861	-9999.000	0.0	9.9	2.30	3.74	0.0	0.00	55.9	0.0	0.0	10.8	0.000	0.000	0.861
19790523	0.824	-9999.000	4.4	15.0	4.09	6.71	0.0	0.00	55.5	0.7	0.0	10.7	0.000	0.000	0.824
19790524	0.931	-9999.000	11.0	5.1	0.54	0.85	0.0	0.00	64.0	2.0	0.5	11.1	0.000	0.098	0.833
19790525	0.944	-9999.000	0.0	8.4	1.87	2.77	0.0	0.00	62.1	0.0	0.0	10.8	0.000	0.106	0.838
19790526	0.801	-9999.000	0.4	13.0	3.62	5.51	0.0	0.00	58.8	0.1	0.0	10.1	0.000	0.000	0.801
19790527	1.037	-9999.000	14.0	7.8	1.58	2.33	0.0	0.00	68.1	3.1	1.4	10.5	0.000	0.248	0.789
19790528	1.105	-9999.000	0.0	12.0	3.50	4.87	0.0	0.00	64.6	0.0	0.1	10.9	0.000	0.284	0.821
19790529	0.829	-9999.000	0.0	17.0	5.42	7.95	0.0	0.00	59.2	0.0	0.0	10.2	0.000	0.018	0.811
19790530	0.913	-9999.000	10.0	17.0	5.31	7.96	0.0	0.00	61.8	2.1	0.6	10.6	0.000	0.113	0.799
19790531	0.945	-9999.000	2.0	20.0	5.57	8.43	0.0	0.00	57.8	0.4	0.0	10.8	0.000	0.122	0.823
19790601	0.802	-9999.000	0.0	17.0	4.86	7.97	0.0	0.00	52.9	0.0	0.0	10.1	0.000	0.000	0.802
19790602	0.781	-9999.000	7.2	16.0	4.33	7.33	0.0	0.00	54.8	1.0	0.0	10.3	0.000	0.000	0.781
19790603	0.765	-9999.000	0.2	17.0	4.62	7.98	0.0	0.00	50.3	0.0	0.0	9.6	0.000	0.000	0.765
19790604	0.719	-9999.000	2.1	16.0	3.96	7.32	0.0	0.00	48.2	0.2	0.0	9.1	0.000	0.000	0.719
19790605	0.827	-9999.000	15.0	14.0	3.46	5.99	0.0	0.00	57.7	2.1	0.6	9.6	0.000	0.108	0.719
19790606	1.594	-9999.000	23.9	12.0	3.26	4.64	0.0	0.00	72.3	6.1	3.9	10.1	0.000	0.839	0.756
19790607	1.984	-9999.000	1.3	11.0	3.02	3.94	0.0	0.00	70.1	0.4	2.3	10.5	0.000	1.194	0.790
19790608	1.406	-9999.000	0.0	11.0	2.88	3.90	0.0	0.00	67.2	0.0	0.7	10.9	0.000	0.584	0.822
19790609	0.983	-9999.000	0.2	15.0	4.69	6.60	0.0	0.00	62.7	0.1	0.0	10.9	0.000	0.147	0.836
19790610	0.900	-9999.000	7.0	16.0	5.01	7.27	0.0	0.00	63.0	1.6	0.3	11.3	0.000	0.051	0.848
19790611	1.111	-9999.000	9.4	14.0	4.12	5.86	0.0	0.00	66.0	2.3	1.0	11.6	0.000	0.235	0.876
19790612	1.568	-9999.000	13.0	14.0	4.35	5.84	0.0	0.00	70.8	3.8	2.6	11.9	0.000	0.667	0.902
19790613	1.725	-9999.000	2.7	13.0	3.86	5.10	0.0	0.00	68.8	0.8	1.6	12.2	0.000	0.799	0.925
19790614	1.405	-9999.000	2.7	10.0	2.16	2.93	0.0	0.00	68.6	0.8	0.8	12.5	0.000	0.458	0.948
19790615	1.480	-9999.000	10.0	7.0	0.55	0.72	0.0	0.00	74.9	3.1	1.9	12.8	0.000	0.512	0.968
19790616	4.125	-9999.000	37.9	4.3	0.00	0.00	0.0	0.00	93.1	19.7	14.7	13.0	0.050	3.087	0.987
19790617	9.614	-9999.000	21.0	5.9	0.00	0.00	0.0	0.00	98.5	15.6	17.3	13.2	1.845	6.764	1.005
19790618	11.435	-9999.000	11.0	7.7	1.05	1.05	0.0	0.00	99.3	9.1	16.1	13.4	2.935	7.479	1.021
19790619	7.687	-9999.000	0.0	7.8	1.08	1.08	0.0	0.00	98.3	0.0	10.8	13.6	1.083	5.567	1.037
19790620	4.447	-9999.000	0.0	12.0	4.10	4.10	0.0	0.00	94.2	0.0	6.9	13.8	0.001	3.395	1.051
19790621	3.182	-9999.000	0.0	15.0	6.21	6.26	0.0	0.00	88.0	0.0	4.1	14.0	0.000	2.118	1.064
19790622	2.546	-9999.000	3.6	12.0	3.76	4.01	0.0	0.00	85.7	2.1	3.6	14.1	0.000	1.470	1.076
19790623	2.111	-9999.000	0.0	14.0	4.93	5.45	0.0	0.00	80.8	0.0	1.7	14.3	0.000	1.023	1.088
19790624	1.765	-9999.000	4.4	15.0	5.32	6.15	0.0	0.00	77.8	2.0	1.8	14.4	0.000	0.666	1.098
19790625	1.538	-9999.000	0.0	12.0	3.19	3.88	0.0	0.00	74.6	0.0	0.4	14.5	0.000	0.430	1.108
19790626	1.171	-9999.000	0.1	16.0	5.37	6.81	0.0	0.00	69.4	0.0	0.0	13.9	0.000	0.081	1.090
19790627	2.063	-9999.000	22.9	14.0	4.26	5.28	0.0	0.00	79.3	8.7	5.4	14.1	0.000	0.992	1.072
19790628	2.710	-9999.000	0.0	14.0	4.39	5.24	0.0	0.00	74.9	0.0	3.0	14.2	0.000	1.626	1.083
19790629	1.932	-9999.000	0.0	14.0	4.11	5.20	0.0	0.00	70.8	0.0	1.3	14.3	0.000	0.838	1.094
19790630	1.370	-9999.000	0.0	13.0	3.29	4.40	0.0	0.00	67.5	0.0	0.0	14.5	0.000	0.266	1.104
19790701	1.082	-9999.000	0.0	9.3	1.12	1.56	0.0	0.00	66.4	0.0	0.0	13.5	0.000	0.009	1.073
19790702	1.031	-9999.000	3.7	6.7	0.00	0.00	0.0	0.00	69.1	0.9	0.0	13.4	0.000	0.000	1.031
19790703	1.198	-9999.000	8.0	5.8	0.00	0.00	0.0	0.00	74.7	2.5	0.9	13.6	0.000	0.163	1.035
19790704	1.213	-9999.000	0.0	8.7	0.75	0.95	0.0	0.00	73.9	0.0	0.0	13.5	0.000	0.176	1.037
19790705	0.997	-9999.000	0.0	12.0	2.66	3.41	0.0	0.00	71.3	0.0	0.0	12.5	0.000	0.000	0.996
19790706	0.925	-9999.000	0.0	14.0	3.68	4.90	0.0	0.00	67.6	0.0	0.0	11.6	0.000	0.000	0.925
19790707	0.860	-9999.000	0.0	15.0	4.01	5.62	0.0	0.00	63.6	0.0	0.0	10.8	0.000	0.000	0.860
19790708	0.798	-9999.000	0.0	13.0	2.71	4.04	0.0	0.00	60.9	0.0	0.0	10.0	0.000	0.000	0.798
19790709	0.742	-9999.000	0.0	16.0	4.05	6.31	0.0	0.00	56.8	0.0	0.0	9.3	0.000	0.000	0.742
19790710	0.689	-9999.000	0.0	16.0	3.76	6.26	0.0	0.00	53.1	0.0	0.0	8.6	0.000	0.000	0.689
19790711	0.644	-9999.000	1.0	16.0	3.51	6.22	0.0	0.00	50.4	0.1	0.0	8.1	0.000	0.000	0.644
19790712	1.233	-9999.000	27.9	17.0	4.52	6.96	0.0	0.00	68.1	5.7	3.2	8.7	0.000	0.588	0.645
19790713	1.856	-9999.000	7.0	14.0	3.41	4.58	0.0	0.00	69.7	2.0	2.9	9.2	0.000	1.169	0.687
19790714	1.586	-9999.000	1.6	11.0	1.62	2.19	0.0	0.00	69.2	0.5	1.5	9.7	0.000	0.860	0.726
19790715	1.110	-9999.000	0.0	14.0	3.27	4.49	0.0	0.00	65.9	0.0	0.2	10.2	0.000	0.348	0.762
19790716	0.807	-9999.000	0.0	14.0	3.09	4.44	0.0	0.00	62.8	0.0	0.0	9.7	0.000	0.045	0.762
19790717	0.716	-9999.000	0.0	14.0	2.93	4.42	0.0	0.00	59.9	0.0	0.0	9.0	0.000	0.000	0.716
19790718	0.666	-9999.000	0.2	17.0	4.27	6.74	0.0	0.00	55.8	0.0	0.0	8.4	0.000	0.000	0.666
19790719	0.621	-9999.000	0.0	19.0	4.87	8.26	0.0	0.00	50.9	0.0	0.0	7.8	0.000	0.000	0.621
19790720	0.577	-9999.000	0.3	16.0	3.19	5.92	0.0	0.00	48.0	0.0	0.0	7.3	0.000	0.000	0.577
19790721	0.537	-9999.000	0.0	16.0	2.99	5.89	0.0	0.00	45.0	0.0	0.0	6.7	0.000	0.000	0.537
19790722	0.499	-9999.000	0.0	11.0	0.98	2.06	0.0	0.00	44.0	0.0	0.0	6.3	0.000	0.000	0.499
19790723	0.464	-9999.000	0.0	11.0	0.96	2.06	0.0	0.00	43.1	0.0	0.0	5.8	0.000	0.000	0.464
19790724	0.431	-9999.000	0.0	12.0	1.28	2.81	0.0	0.00	41.8	0.0	0.0	5.4	0.000	0.000	0.431
19790725	0.400	-9999.000	0.0	15.0	2.23	5.05	0.0	0.00	39.6	0.0	0.0	5.0	0.000	0.000	0.400
19790726	0.371	-9999.000	0.0	17.0	2.72	6.52	0.0	0.00	36.8	0.0	0.0	4.7	0.000	0.000	0.371
19790727	0.345	-9999.000	0.0	18.0	2.81	7.23	0.0	0.00	34.0	0.0	0.0	4.3	0.000	0.000	0.345
19790728	0.320	-9999.000	0.0	19.0	2.85	7.93	0.0	0.00	31.2	0.0	0.0	4.0	0.000	0.000	0.320
19790729	0.319	-9999.000	14.0	21.0	3.74	9.36	0.0	0.00	40.8	0.6	0.0	4.3	0.000	0.000	0.319
19790730	0.321	-9999.000	0.5	17.0	2.77	6.40	0.0	0.00	38.5	0.0	0.0	4.0	0.000	0.000	0.321
19790731	0.332	-9999.000	13.0	18.0	3.33	7.10	0.0	0.00	47.1	1.0	0.0	4.6	0.000	0.000	0.332
19790801	0.343	-9999.000	0.0	17.0	3.16	6.35	0.0	0.00	44.0	0.0	0.0	4.3	0.000	0.000	0.343
19790802	0.319	-9999.000	0.0	19.0	3.60	7.75	0.0	0.00	40.4	0.0	0.0	4.0	0.000	0.000	0.319
19790803	0.494	-9999.000	21.9	15.0	2.58	4.86	0.0	0.00	57.4	2.4	0.8	4.9	0.000	0.155	0.339
19790804	0.557	-9999.000	0.0	14.0	2.51	4.14	0.0	0.00	54.9	0.0	0.0	5.3	0.000	0.168	0.389
19790805	0.394	-9999.000	0.1	16.0	3.20	5.53	0.0	0.00	51.7	0.0	0.0	4.9	0.000	0.000	0.393
